ID,Species,Abundance,Date,Cl,EC,Fe,GH,HCO3,NNH4,NNO2,NNO3,pH,PPO4,SO4,Temp,TN,TOC,Location,mittlere_breite_opt,mittlere_tiefevop_opt,beschattung_opt,fliessgeschw_opt,ks_steinpflaster_tog,ks_steinschuett_tog,ks_rasenkammerst_tog,ks_steinstickung_tog,ks_beton_tog,argyllal_dg,psammal_dg,akal_dg,mikrolithal_dg,mesolithal_dg,makrolithal_dg,megalithal_dg,substrat_organisch_torf,elevation,distance_to_source,gefaelle
807333_2013,Sparganium emersum,1,09/26/13,54.3,660,0.58,NA,NA,0.11,0.09,4.12,7.7,0.035,65.6,16.6,4.6,4.4,NA,3,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,NA,NA,NA,NA,NA,90,54.16,11.25699996,0.071999997
807333_2013,Lemna minor,2,09/26/13,54.3,660,0.58,NA,NA,0.11,0.09,4.12,7.7,0.035,65.6,16.6,4.6,4.4,NA,3,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,NA,NA,NA,NA,NA,90,54.16,11.25699996,0.071999997
807333_2013,Myosotis scorpioides,2,09/26/13,54.3,660,0.58,NA,NA,0.11,0.09,4.12,7.7,0.035,65.6,16.6,4.6,4.4,NA,3,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,NA,NA,NA,NA,NA,90,54.16,11.25699996,0.071999997
807424_2015,Sparganium emersum,3,07/20/15,36,700,1.1,NA,NA,0.22,0.078,7.08,7.8,0.113,65.2,16,7.7,22.5,NA,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,30,NA,NA,60,NA,NA,10,57.19499969,8.270999997,0.159999996
807424_2015,Elodea canadensis,1,07/20/15,36,700,1.1,NA,NA,0.22,0.078,7.08,7.8,0.113,65.2,16,7.7,22.5,NA,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,30,NA,NA,60,NA,NA,10,57.19499969,8.270999997,0.159999996
807485_2015,Phragmites australis,3,07/06/15,45.6,630,0.78,NA,NA,0.078,0.046,6.99,7.8,0.325,42.8,20.8,7.8,21.2,Lowland,2,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,70,NA,NA,30,NA,NA,NA,67.42,7.163,NA
807515_2015,Callitriche platycarpa,3,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Lemna minor,2,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Sagittaria sagittifolia,5,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Potamogeton berchtoldii,4,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Berula erecta,1,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Elodea canadensis,2,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Potamogeton natans,3,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Callitriche obtusangula,3,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Myosotis scorpioides,1,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Sparganium emersum,4,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807515_2015,Butomus umbellatus,1,07/20/15,28.9,410,0.22,NA,NA,0.15,0.036,1.73,7.4,0.078,44.5,18.6,2,8.8,NA,4,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,54.18,16.33000001,0.920000017
807564_2015,Nuphar lutea,1,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Potamogeton perfoliatus,5,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Elodea canadensis,1,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Lemna minor,2,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Sagittaria sagittifolia,5,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Sparganium emersum,1,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807564_2015,Stuckenia pectinata,3,07/22/15,42,690,0.35,NA,NA,0.05,0.02,0.3,8.2,0.037,80,17.3,1.1,7.1,Lowland,4,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,16.18,20.915,NA
807618_2015,Iris pseudacorus,1,09/09/15,NA,502,NA,NA,NA,NA,NA,NA,7.29,NA,NA,13.3,NA,NA,Lowland,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,29.67,6.383,NA
807618_2015,Sparganium emersum,2,09/09/15,NA,502,NA,NA,NA,NA,NA,NA,7.29,NA,NA,13.3,NA,NA,Lowland,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,29.67,6.383,NA
807618_2015,Alisma plantago-aquatica,1,09/09/15,NA,502,NA,NA,NA,NA,NA,NA,7.29,NA,NA,13.3,NA,NA,Lowland,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,29.67,6.383,NA
807618_2015,Lemna minor,2,09/09/15,NA,502,NA,NA,NA,NA,NA,NA,7.29,NA,NA,13.3,NA,NA,Lowland,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,29.67,6.383,NA
807618_2015,Potamogeton berchtoldii,3,09/09/15,NA,502,NA,NA,NA,NA,NA,NA,7.29,NA,NA,13.3,NA,NA,Lowland,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,29.67,6.383,NA
807631_2017,Elodea nuttallii,4,06/21/17,NA,758,NA,NA,NA,NA,NA,NA,8.06,NA,NA,20.5,NA,NA,NA,5,2,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,49.69,22.46600165,NA
807631_2017,Lemna minor,1,06/21/17,NA,758,NA,NA,NA,NA,NA,NA,8.06,NA,NA,20.5,NA,NA,NA,5,2,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,49.69,22.46600165,NA
807643_2019,Veronica beccabunga,1,08/06/19,68,810,0.28,NA,NA,0.08,0.02,1.1,7.9,0.28,100,16.2,1.9,8.5,NA,4,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,NA,40,NA,NA,51.23,21.112,NA
807643_2019,Lemna minor,2,08/06/19,68,810,0.28,NA,NA,0.08,0.02,1.1,7.9,0.28,100,16.2,1.9,8.5,NA,4,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,NA,40,NA,NA,51.23,21.112,NA
807643_2019,Elodea nuttallii,2,08/06/19,68,810,0.28,NA,NA,0.08,0.02,1.1,7.9,0.28,100,16.2,1.9,8.5,NA,4,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,NA,40,NA,NA,51.23,21.112,NA
807643_2019,Myosotis scorpioides,1,08/06/19,68,810,0.28,NA,NA,0.08,0.02,1.1,7.9,0.28,100,16.2,1.9,8.5,NA,4,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,NA,40,NA,NA,51.23,21.112,NA
807667_2019,Lemna minor,1,08/05/19,27,610,0.22,NA,NA,0.58,0.04,0.3,7.7,0.43,46,15.3,1.8,8.3,NA,2,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,85,NA,NA,15,NA,NA,NA,57.39,8.646,NA
807667_2019,Potamogeton crispus,3,08/05/19,27,610,0.22,NA,NA,0.58,0.04,0.3,7.7,0.43,46,15.3,1.8,8.3,NA,2,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,85,NA,NA,15,NA,NA,NA,57.39,8.646,NA
807667_2019,Veronica anagallis-aquatica,2,08/05/19,27,610,0.22,NA,NA,0.58,0.04,0.3,7.7,0.43,46,15.3,1.8,8.3,NA,2,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,85,NA,NA,15,NA,NA,NA,57.39,8.646,NA
807667_2019,Veronica beccabunga,2,08/05/19,27,610,0.22,NA,NA,0.58,0.04,0.3,7.7,0.43,46,15.3,1.8,8.3,NA,2,2,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,85,NA,NA,15,NA,NA,NA,57.39,8.646,NA
807904_2015,Sparganium emersum,1,07/07/15,39.9,630,0.92,NA,NA,0.05,0.02,2.85,7.7,0.06,76.3,19.4,2.7,14.2,Lowland,3,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15,NA,NA,80,NA,NA,5,55.42,11.474,0.112000003
808015_2016,Nuphar lutea,4,09/06/16,NA,840,NA,NA,NA,NA,NA,NA,8.13,NA,NA,20.8,NA,NA,NA,3,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,40,NA,NA,NA,51.91,27.851,NA
808015_2016,Sparganium emersum,3,09/06/16,NA,840,NA,NA,NA,NA,NA,NA,8.13,NA,NA,20.8,NA,NA,NA,3,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,40,NA,NA,NA,51.91,27.851,NA
808015_2016,Berula erecta,3,09/06/16,NA,840,NA,NA,NA,NA,NA,NA,8.13,NA,NA,20.8,NA,NA,NA,3,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,40,NA,NA,NA,51.91,27.851,NA
808015_2016,Elodea canadensis,2,09/06/16,NA,840,NA,NA,NA,NA,NA,NA,8.13,NA,NA,20.8,NA,NA,NA,3,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,60,NA,NA,40,NA,NA,NA,51.91,27.851,NA
808118_2013,Ranunculus sceleratus,1,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Callitriche platycarpa,1,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Elodea canadensis,3,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Nuphar lutea,3,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Berula erecta,3,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Phragmites australis,3,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808118_2013,Sparganium emersum,2,06/06/13,52,870,0.68,NA,NA,0.18,0.1,1.18,7.8,0.162,45,20.5,1.7,5.3,Lowland,2,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,NA,80,NA,NA,NA,72.4,9.457,0.379999995
808120_2019,Callitriche platycarpa,3,07/19/19,73,720,1.1,NA,NA,0.42,0.05,0.3,7.3,0.23,38,24,1.1,6.1,Lowland,3,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,25,40,5,NA,20,10,NA,NA,71.81,17.627,NA
808120_2019,Nuphar lutea,4,07/19/19,73,720,1.1,NA,NA,0.42,0.05,0.3,7.3,0.23,38,24,1.1,6.1,Lowland,3,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,25,40,5,NA,20,10,NA,NA,71.81,17.627,NA
808120_2019,Elodea canadensis,4,07/19/19,73,720,1.1,NA,NA,0.42,0.05,0.3,7.3,0.23,38,24,1.1,6.1,Lowland,3,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,25,40,5,NA,20,10,NA,NA,71.81,17.627,NA
808120_2019,Lemna minor,2,07/19/19,73,720,1.1,NA,NA,0.42,0.05,0.3,7.3,0.23,38,24,1.1,6.1,Lowland,3,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,25,40,5,NA,20,10,NA,NA,71.81,17.627,NA
808120_2019,Sparganium erectum,1,07/19/19,73,720,1.1,NA,NA,0.42,0.05,0.3,7.3,0.23,38,24,1.1,6.1,Lowland,3,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,25,40,5,NA,20,10,NA,NA,71.81,17.627,NA
808143_2013,Nasturtium officinale,2,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808143_2013,Nuphar lutea,4,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808143_2013,Callitriche platycarpa,3,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808143_2013,Butomus umbellatus,3,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808143_2013,Elodea canadensis,3,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808143_2013,Sparganium emersum,1,07/16/13,49,830,0.33,NA,NA,0.1,0.1,0.3,7.7,0.117,46,16.7,1,5.8,Lowland,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,15,NA,NA,60,76.78,7.312,0.023
808167_2013,Myosotis scorpioides,2,07/16/13,70,960,1.4,NA,NA,0.44,0.1,0.3,7.7,0.222,9.8,16.4,1.1,7.5,NA,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,80,77.61499786,4.59,1.210000038
808167_2013,Callitriche platycarpa,3,07/16/13,70,960,1.4,NA,NA,0.44,0.1,0.3,7.7,0.222,9.8,16.4,1.1,7.5,NA,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,80,77.61499786,4.59,1.210000038
808167_2013,Berula erecta,5,07/16/13,70,960,1.4,NA,NA,0.44,0.1,0.3,7.7,0.222,9.8,16.4,1.1,7.5,NA,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,80,77.61499786,4.59,1.210000038
808167_2013,Lemna minor,3,07/16/13,70,960,1.4,NA,NA,0.44,0.1,0.3,7.7,0.222,9.8,16.4,1.1,7.5,NA,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,80,77.61499786,4.59,1.210000038
808167_2013,Sparganium erectum,1,07/16/13,70,960,1.4,NA,NA,0.44,0.1,0.3,7.7,0.222,9.8,16.4,1.1,7.5,NA,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,80,77.61499786,4.59,1.210000038
808179_2010,Berula erecta,2,07/06/10,NA,850,NA,NA,NA,NA,NA,NA,8.3,NA,NA,17.9,NA,NA,Lowland,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,85,NA,10,NA,5,NA,NA,NA,84.12000275,2.656,NA
808179_2010,Callitriche stagnalis,4,07/06/10,NA,850,NA,NA,NA,NA,NA,NA,8.3,NA,NA,17.9,NA,NA,Lowland,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,85,NA,10,NA,5,NA,NA,NA,84.12000275,2.656,NA
808179_2010,Nasturtium officinale,2,07/06/10,NA,850,NA,NA,NA,NA,NA,NA,8.3,NA,NA,17.9,NA,NA,Lowland,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,85,NA,10,NA,5,NA,NA,NA,84.12000275,2.656,NA
808258_2015,Berula erecta,4,07/15/15,36.8,700,0.46,NA,NA,0.071,0.037,3.36,8.2,0.152,53.9,22.6,3.3,7.2,NA,1,1,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,40,NA,NA,60,NA,NA,NA,91.97,5.211,NA
808258_2015,Sparganium emersum,3,07/15/15,36.8,700,0.46,NA,NA,0.071,0.037,3.36,8.2,0.152,53.9,22.6,3.3,7.2,NA,1,1,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,40,NA,NA,60,NA,NA,NA,91.97,5.211,NA
808260_2011,Berula erecta,2,09/28/11,32,670,NA,NA,NA,0.05,0.02,1.1,7.9,0.04,34,14.7,2,4.6,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15,15,30,40,NA,NA,NA,93.97,6.91700029,NA
808260_2011,Callitriche platycarpa,2,09/28/11,32,670,NA,NA,NA,0.05,0.02,1.1,7.9,0.04,34,14.7,2,4.6,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15,15,30,40,NA,NA,NA,93.97,6.91700029,NA
808260_2011,Iris pseudacorus,2,09/28/11,32,670,NA,NA,NA,0.05,0.02,1.1,7.9,0.04,34,14.7,2,4.6,Lowland,2,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15,15,30,40,NA,NA,NA,93.97,6.91700029,NA
808544_2016,Lemna minor,2,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Callitriche platycarpa,3,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Caltha palustris,2,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Elodea canadensis,3,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Iris pseudacorus,1,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Nuphar lutea,3,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Potamogeton alpinus,1,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808544_2016,Sparganium emersum,4,07/19/16,49,660,1.3,NA,NA,0.09,0.06,3.9,7.47,0.047,68,18.6,4.6,8.9,NA,4,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,5,NA,NA,39.07,21.443,NA
808556_2016,Sparganium emersum,5,07/27/16,31,909,2.4,NA,NA,0.29,0.08,1.2,7.53,0.18,79,19.4,3.2,18.7,NA,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,35.99,6.03,1.190000057
808556_2016,Lemna minor,2,07/27/16,31,909,2.4,NA,NA,0.29,0.08,1.2,7.53,0.18,79,19.4,3.2,18.7,NA,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,35.99,6.03,1.190000057
808581_2019,Alisma plantago-aquatica,2,08/20/19,34,390,1.4,NA,NA,0.05,0.02,0.3,7.7,0.017,64,21.3,1,11.1,NA,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,37.98,14.567,0.649999976
808581_2019,Nuphar lutea,1,08/20/19,34,390,1.4,NA,NA,0.05,0.02,0.3,7.7,0.017,64,21.3,1,11.1,NA,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,37.98,14.567,0.649999976
808581_2019,Sparganium erectum,3,08/20/19,34,390,1.4,NA,NA,0.05,0.02,0.3,7.7,0.017,64,21.3,1,11.1,NA,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,37.98,14.567,0.649999976
808581_2019,Potamogeton natans,2,08/20/19,34,390,1.4,NA,NA,0.05,0.02,0.3,7.7,0.017,64,21.3,1,11.1,NA,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,37.98,14.567,0.649999976
808581_2019,Potamogeton alpinus,1,08/20/19,34,390,1.4,NA,NA,0.05,0.02,0.3,7.7,0.017,64,21.3,1,11.1,NA,2,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,37.98,14.567,0.649999976
808647_2016,Iris pseudacorus,2,09/06/16,43,640,1.4,NA,NA,0.05,0.03,3.3,7.97,0.033,60,15.3,3.7,9.1,Lowland,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,95,NA,NA,NA,50.58,7.488,2.200000048
808647_2016,Sparganium emersum,1,09/06/16,43,640,1.4,NA,NA,0.05,0.03,3.3,7.97,0.033,60,15.3,3.7,9.1,Lowland,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,95,NA,NA,NA,50.58,7.488,2.200000048
808647_2016,Callitriche stagnalis,1,09/06/16,43,640,1.4,NA,NA,0.05,0.03,3.3,7.97,0.033,60,15.3,3.7,9.1,Lowland,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,95,NA,NA,NA,50.58,7.488,2.200000048
808647_2016,Elodea canadensis,3,09/06/16,43,640,1.4,NA,NA,0.05,0.03,3.3,7.97,0.033,60,15.3,3.7,9.1,Lowland,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,95,NA,NA,NA,50.58,7.488,2.200000048
808647_2016,Berula erecta,4,09/06/16,43,640,1.4,NA,NA,0.05,0.03,3.3,7.97,0.033,60,15.3,3.7,9.1,Lowland,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,95,NA,NA,NA,50.58,7.488,2.200000048
808659_2013,Berula erecta,1,08/28/13,104,860,0.64,NA,NA,0.05,0.043,2.87,7.5,0.094,75,17.3,2.6,7.8,Lowland,3,2,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,70,NA,NA,30,NA,NA,43.25,19.725,NA
